station_id,label,event_year,relative_day,surge_m,surge_anomaly_m,pressure_anomaly_hpa,wind_speed_anomaly_ms,wind_direction_at_max_deg,alongshore_azimuth_deg,alongshore_wind_stress_proxy_m2s2,alongshore_wind_stress_anomaly_m2s2,pressure_rho,event_group
aberdeen-p038-uk,Aberdeen,1982,2,0.0465771900003461,-0.06237831494954002,-13.793261503135227,0.9975713150225198,297.0,20.0,-7.319777438271659,-20.956403203375565,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1982,3,0.0211701766403392,-0.08778532830954693,-8.393261503135136,1.0809046483558538,190.0,20.0,60.42889795566576,46.79227219056185,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1983,-3,0.2978825131512724,0.18892700820138628,-9.193261503135204,3.4420157594669654,298.0,20.0,-14.463800767909104,-28.100426533013014,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1983,-2,0.3064696858696545,0.19751418091976838,-3.293261503135227,4.275349092800299,279.0,20.0,23.2046411668996,9.56801540179569,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1983,-1,0.4705865289008016,0.3616310239509155,-20.99326150313516,5.358682426133631,262.0,20.0,68.86162515381693,55.22499938871302,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1983,0,0.8362818622016314,0.7273263572517452,-17.893261503135136,7.469793537244744,290.0,20.0,-5.052748343182935e-14,-13.636625765103958,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1983,1,0.038821569549555,-0.07013393540033112,10.906738496864818,3.2753490928002993,324.0,20.0,-56.23038454723085,-69.86701031233476,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1983,2,-0.0403173857120868,-0.1492728906619729,12.206738496864773,2.3864602039114082,275.0,20.0,21.616382917393494,7.9797571522895865,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1983,3,0.3820100757490352,0.2730545707991491,11.406738496864818,2.6920157594669654,280.0,20.0,15.488988686957706,1.852362921853798,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1984,-3,0.0503837488488904,-0.05857175610099572,-0.29326150313522703,1.469793537244744,217.0,20.0,64.65092399572325,51.01429823061934,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1984,-2,0.2596203623506912,0.15066485740080507,-1.6932615031352043,2.1086824261336314,294.0,20.0,-5.477228799904232,-19.11385456500814,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1984,-1,0.1590302431716152,0.05007473822172909,-21.293261503135227,5.136460203911408,242.0,20.0,105.04030996161339,91.40368419650949,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1984,0,0.7886133232637547,0.6796578183138685,-19.793261503135227,2.553126870578076,261.0,20.0,41.981296012457705,28.344670247353797,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1984,1,0.3803710619053429,0.2714155569554568,-44.193261503135204,4.803126870578076,159.0,20.0,100.77702246530251,87.14039670019861,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1984,2,0.6736250233956766,0.5646695184457905,-49.193261503135204,9.053126870578076,287.0,20.0,13.074337599669533,-0.5622881654343743,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1984,3,-0.2375629071737923,-0.3465184121236784,-12.993261503135159,3.219793537244742,322.0,20.0,-52.697935720401006,-66.3345614855049,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1985,-3,0.2136524392043824,0.10469693425449628,-7.593261503135182,1.553126870578076,183.0,20.0,65.96805670358899,52.33143093848508,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1985,-2,0.2003275335754778,0.09137202862559168,-17.99326150313516,2.914237981689187,169.0,20.0,80.09752221005294,66.46089644494904,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1985,-1,0.3079703827853013,0.1990148778354152,-20.49326150313516,4.469793537244742,202.0,20.0,125.86155341261474,112.22492764751084,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1985,0,0.4705122763462204,0.36155677139633424,-18.99326150313516,3.858682426133633,210.0,20.0,110.88509764703203,97.24847188192811,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1985,1,0.2683194729079949,0.15936396795810878,-10.193261503135204,3.5809046483558546,171.0,20.0,93.38994872899548,79.75332296389158,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1985,2,0.1358728532974744,0.02691734834758827,-6.093261503135182,0.6920157594669654,204.0,20.0,55.28475335328829,41.64812758818438,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1985,3,0.1800809890068742,0.07112548405698807,-6.793261503135227,-0.8913175738663677,237.0,20.0,27.435224955876176,13.798599190772268,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1986,-3,0.5155003580459964,0.4065448530961102,-19.99326150313516,2.553126870578076,219.0,20.0,81.87563437240226,68.23900860729836,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1986,-2,0.504501897462406,0.3955463925125199,-17.99326150313516,4.469793537244742,288.0,20.0,4.395182294595236,-9.24144347050867,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1986,-1,0.0975837776078989,-0.011371727341987228,-24.393261503135136,2.3864602039114082,200.0,20.0,83.51929012345677,69.88266435835286,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1986,0,0.6341357647551967,0.5251802598053106,-38.193261503135204,4.803126870578076,293.0,20.0,-6.988465465724421,-20.62509123082833,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1986,1,0.0109437136449119,-0.09801179130497423,-14.193261503135204,2.553126870578076,327.0,20.0,-52.11318747935079,-65.7498132444547,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1986,2,-0.300782611668688,-0.4097381166185742,9.106738496864864,2.219793537244742,329.0,20.0,-50.66077706623337,-64.29740283133728,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1986,3,-0.0275044622762329,-0.13645996722611903,-3.6932615031352043,1.63646020391141,195.0,20.0,70.10566454070955,56.46903877560565,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1987,-3,0.0575695618471604,-0.05138594310272572,7.706738496864773,2.608682426133633,312.0,20.0,-32.82692608615098,-46.46355185125489,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1987,-2,-0.005017675018486,-0.11397317996837213,-5.393261503135136,0.7475713150225207,326.0,20.0,-33.062920441451624,-46.69954620655553,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1987,-1,0.1959138603962754,0.08695835544638927,-27.293261503135227,3.2475713150225207,267.0,20.0,39.073112848927416,25.436487083823508,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1987,0,0.4749435052260589,0.36598800027617273,-27.193261503135204,7.803126870578076,324.0,20.0,-118.47295575878378,-132.1095815238877,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1987,1,0.2213602509605924,0.11240474601070627,-12.693261503135204,3.469793537244742,309.0,20.0,-34.0198624608071,-47.656488225911005,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1987,2,0.1953831079820061,0.08642760303211997,-11.293261503135227,3.1642379816891886,312.0,20.0,-36.83891645390782,-50.47554221901173,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1987,3,0.1361586680441803,0.027203163094294186,-10.193261503135204,-1.6135397960885909,193.0,20.0,26.21133645055883,12.57471068545492,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1988,-3,0.2288156237724846,0.11986011882259848,-9.193261503135204,4.247571315022521,217.0,20.0,115.7128754715273,102.0762497064234,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1988,-2,0.4241736887438055,0.3152181837939194,-9.293261503135227,4.13646020391141,240.0,20.0,90.8282818730206,77.19165610791669,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1988,-1,0.1668100280696864,0.05785452311980027,-20.293261503135227,4.053126870578076,272.0,20.0,36.080833800780375,22.444208035676468,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1988,0,0.6364857737943785,0.5275302688444924,-15.193261503135204,5.192015759466965,284.0,20.0,14.913050044899064,1.2764242797951564,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1988,1,0.2204110117370147,0.11145550678712857,1.106738496864864,0.9975713150225198,209.0,20.0,59.323030956995446,45.68640519189154,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1988,2,0.295391791929153,0.18643628697926687,-5.093261503135182,0.7753490928002984,205.0,20.0,56.451801560614115,42.81517579551021,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1988,3,0.3171563526817155,0.20820084773182937,-4.293261503135227,-0.5579842405330346,203.0,20.0,38.31855565880417,24.681929893700264,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1989,-3,-0.027783653247716,-0.13673915819760213,7.606738496864864,4.414237981689189,202.0,20.0,124.61848395802004,110.98185819291612,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1989,-2,0.2148970116615329,0.10594150671164679,11.406738496864818,2.4420157594669654,282.0,20.0,11.765388977072314,-1.8712367880315934,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1989,-1,0.0618059458454465,-0.047149559104439624,-22.193261503135204,11.49757131502252,302.0,20.0,-69.24758752298989,-82.8842132880938,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1989,0,0.7752711467594987,0.6663156418096126,-12.193261503135204,7.692015759466965,309.0,20.0,-67.92718284353025,-81.56380860863416,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1989,1,0.3839347451113074,0.2749792401614213,-17.99326150313516,5.192015759466965,244.0,20.0,102.62803169954988,88.99140593444596,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1989,2,0.3553633148379077,0.24640780988802155,-3.0932615031351816,2.13646020391141,289.0,20.0,1.378955570353292,-12.257670194750617,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1989,3,0.1488835869876066,0.03992808203772047,-15.093261503135182,3.914237981689187,173.0,20.0,101.37674230765427,87.74011654255037,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1990,-3,0.2177420347793783,0.10878652982949219,-12.593261503135182,3.303126870578076,211.0,20.0,99.25644492879294,85.61981916368904,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1990,-2,0.3943754426439761,0.28541993769409,-14.693261503135204,2.719793537244744,245.0,20.0,63.443737363543924,49.80711159844002,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1990,-1,0.4350572006161026,0.3261016956662165,-16.193261503135204,4.914237981689187,208.0,20.0,134.78648713426927,121.14986136916536,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1990,0,0.6622962979792063,0.5533407930293202,-18.59326150313518,5.2753490928002975,216.0,20.0,139.063267060015,125.4266412949111,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1990,1,0.298097863222454,0.1891423582725679,-0.1932615031352043,2.719793537244744,187.0,20.0,87.42339930809565,73.78677354299174,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1990,2,0.3550405827816534,0.24608507783176728,-15.093261503135182,4.053126870578076,193.0,20.0,115.88971929978123,102.25309353467733,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1990,3,0.4380113014065511,0.32905579645666494,-3.993261503135159,2.1920157594669654,243.0,20.0,58.51055339404482,44.87392762894091,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1991,-3,0.0450178618308838,-0.06393764311900232,-3.1932615031352043,0.4420157594669645,325.0,20.0,-29.688334048506558,-43.32495981361046,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1991,-2,0.0217687661124489,-0.08718673883743722,-9.493261503135159,1.7753490928002975,185.0,20.0,70.24501790271479,56.608392137610885,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1991,-1,0.3217745376298951,0.21281903268000898,-38.79326150313523,4.108682426133631,214.0,20.0,114.4597075067906,100.82308174168668,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1991,0,0.7936349024046077,0.6846793974547215,-34.79326150313523,8.108682426133631,334.0,20.0,-153.4171235220883,-167.0537492871922,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1991,1,-0.0293495294682266,-0.13830503441811273,-14.293261503135227,7.164237981689187,330.0,20.0,-124.49099754547143,-138.12762331057533,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1991,2,-0.3315049519347772,-0.4404604568846633,8.006738496864841,4.858682426133631,341.0,20.0,-104.77318747654923,-118.40981324165313,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1991,3,-0.1762169030032916,-0.2851724079531777,15.306738496864796,-0.0857620183108132,313.0,20.0,-17.365827932856615,-31.002453697960522,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1992,-3,0.4918576639322465,0.38290215898236035,-15.193261503135204,2.2475713150225207,212.0,20.0,79.22995565943826,65.59332989433435,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1992,-2,0.2382457597144036,0.12929025476451747,-12.693261503135204,0.969793537244743,355.0,20.0,-54.04559491770097,-67.68222068280488,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1992,-1,0.1679961400776018,0.05904063512771568,-14.393261503135136,6.942015759466964,174.0,20.0,168.55786586339983,154.92124009829593,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1992,0,0.6248164268736529,0.5158609219237668,-19.693261503135204,5.830904648355853,174.0,20.0,142.31529895602293,128.67867319091903,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1992,1,0.3559033142623927,0.24694780931250657,-7.493261503135159,0.4142379816891877,263.0,20.0,23.31745650051171,9.680830735407802,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1992,2,0.0609649908124574,-0.047990514137428726,15.606738496864864,-0.8357620183108123,182.0,20.0,33.293582629471324,19.656956864367416,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1992,3,0.0810579527467369,-0.027897552203149226,15.206738496864773,0.6086824261336314,188.0,20.0,53.001863627724916,39.36523786262101,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1993,-3,0.1671653244705491,0.05820981952066298,-13.893261503135136,3.053126870578076,182.0,20.0,91.44305666591265,77.80643090080875,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1993,-2,0.3617438840046563,0.25278837905477014,-16.293261503135227,2.9975713150225207,234.0,20.0,78.81038424101367,65.17375847590975,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1993,-1,0.592627122396261,0.4836716174463749,-27.393261503135136,6.63646020391141,222.0,20.0,166.20915264535057,152.57252688024667,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1993,0,0.88216608166371,0.7732105767138239,-27.193261503135204,6.2753490928002975,252.0,20.0,104.49190877631723,90.85528301121332,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1993,1,0.109048361439543,9.285648965687288e-05,-33.893261503135136,3.1920157594669636,219.0,20.0,93.50419963202994,79.86757386692602,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1993,2,0.4262759471614816,0.3173204422115955,-35.49326150313516,6.414237981689187,299.0,20.0,-27.119652675446748,-40.75627844055066,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1993,3,0.2311660956130516,0.12221059066316547,-13.193261503135204,7.192015759466965,309.0,20.0,-63.30592376220783,-76.94254952731174,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1994,-3,0.1077017382921624,-0.001253766657723726,-19.693261503135204,4.13646020391141,161.0,20.0,92.14456560287347,78.50793983776956,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1994,-2,0.3689410021684084,0.25998549721852227,-17.693261503135204,5.580904648355853,162.0,20.0,119.86519129862248,106.22856553351858,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1994,-1,0.4011983468733577,0.2922428419234716,-21.193261503135204,6.580904648355853,161.0,20.0,138.1592820367948,124.52265627169089,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1994,0,0.5301983976415726,0.42124289269168647,-38.29326150313523,4.525349092800299,210.0,20.0,125.25599596876569,111.61937020366179,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1994,1,0.4047507397079418,0.2957952347580557,-18.09326150313518,2.164237981689187,203.0,20.0,79.3979829403133,65.76135717520938,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1994,2,0.3103064678987527,0.2013509629488666,-15.393261503135136,2.469793537244744,209.0,20.0,84.00228368345562,70.3656579183517,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1994,3,0.3433091316202271,0.23435362667034096,-6.293261503135227,0.08090464835585465,238.0,20.0,36.79572435591388,23.159098590809975,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1995,-3,0.0663231888735531,-0.04263231607633303,-8.193261503135204,4.858682426133631,191.0,20.0,133.15806915288954,119.52144338778564,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1995,-2,0.5560783296179848,0.4471228246680986,-18.59326150313518,5.358682426133631,188.0,20.0,143.47372400393016,129.83709823882626,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1995,-1,0.206941995992297,0.09798649104241089,-39.393261503135136,7.719793537244742,156.0,20.0,150.66227989484858,137.02565412974468,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1995,0,0.8040415324457904,0.6950860274959042,-41.09326150313518,8.803126870578076,172.0,20.0,213.65151629672803,200.01489053162413,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1995,1,0.5021685431054703,0.39321303815558417,-38.09326150313518,4.580904648355853,76.0,20.0,-71.8252218235759,-85.4618475886798,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1995,2,0.2902906599858974,0.1813351550360113,-38.193261503135204,3.1086824261336314,214.0,20.0,94.3530238456269,80.71639808052299,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1995,3,0.3436162581475402,0.2346607531976541,-44.29326150313523,5.330904648355853,116.0,20.0,15.261881529183459,1.6252557640795509,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1996,-3,-0.0803569573172734,-0.18931246226715953,21.30673849686491,-2.5024286849774793,229.0,20.0,15.797818460205335,2.161192695101427,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1996,-2,0.0434003527250824,-0.06555515222480372,9.006738496864841,2.553126870578076,279.0,20.0,16.52279282880614,2.8861670637022314,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1996,-1,0.1984110576650927,0.08945555271520658,-6.093261503135182,5.803126870578076,296.0,20.0,-16.478073425489722,-30.11469919059363,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1996,0,0.5632281861413585,0.45427268119147235,-17.693261503135204,4.664237981689187,305.0,20.0,-33.73454623284175,-47.37117199794566,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1996,1,0.1938913827018995,0.08493587775201339,-26.49326150313516,6.553126870578076,57.0,20.0,-141.388680602439,-155.0253063675429,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1996,2,-0.1096730526108581,-0.21862855756074423,2.3067384968647957,3.7753490928002975,18.0,20.0,-110.76658779618049,-124.40321356128439,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1996,3,-0.105696990314387,-0.2146524952642731,25.506738496864727,0.6642379816891868,27.0,20.0,-54.596931021881325,-68.23355678698523,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1997,-3,0.0466669110979363,-0.06228859385194982,-4.993261503135159,3.858682426133633,183.0,20.0,107.67578334039354,94.03915757528964,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1997,-2,0.5530251833497369,0.4440696783998508,-7.793261503135227,4.080904648355855,196.0,20.0,117.07522534299328,103.43859957788936,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1997,-1,0.4117666119689654,0.3028111070190793,-20.693261503135204,5.692015759466964,213.0,20.0,150.89503818106158,137.25841241595768,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1997,0,0.577706322505274,0.46875081755538783,-21.893261503135136,6.775349092800299,241.0,20.0,138.11243551840633,124.47580975330243,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1997,1,0.3744098363047993,0.26545433135491314,6.106738496864864,0.21979353724474304,263.0,20.0,22.069332927539485,8.432707162435577,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1997,2,0.1377918460074391,0.028836341057552978,9.006738496864841,0.8586824261336314,176.0,20.0,52.9207860941172,39.28416032901329,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1997,3,0.1767928881606711,0.06783738321078497,2.506738496864841,0.969793537244743,197.0,20.0,59.55099148454668,45.91436571944277,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1998,-3,0.2490077293513425,0.14005222440145637,-42.193261503135204,7.358682426133631,162.0,20.0,156.91142524596071,143.2747994808568,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1998,-2,0.4896346398234833,0.38067913487359717,-40.59326150313518,0.3864602039114091,198.0,20.0,50.93268883779648,37.296063072692576,-0.7239702256902232,pressure-coherent European sites
aberdeen-p038-uk,Aberdeen,1998,-1,0.4323417491217609,0.3233862441718748,-50.59326150313518,5.88646020391141,191.0,20.0,157.77482925286142,144.13820348775752,-0.7239702256902232,pressure-coherent European sites
