station_id,station,lat,lon,coast_rp_rp10_m,match_dist_km,window_width_km,terrain_source,terrain_tiles,mask_outside_support_cells,official_clipped_255_cells,coastal_sector,eta_m,neighbours,seed_rule,seed_resolved,seed_status,elevation_offset_m,window_area_km2,reference_land_area_km2,below_area_km2,connected_area_km2,unconnected_below_area_km2,below_reference_land_pct,conditional_connectivity_pct,connected_reference_land_pct,reference_land_window_pct,below_window_pct,connected_window_pct,below_cells,connected_cells,water_rank,terrain_rank,rank_displacement,connected_pixel_iou_after_reprojection,fraction_difference_local_minus_delta_pct_points,absolute_product_difference,figure3_role,selection_rule
delfzijl-del-nl,Delfzijl Del Nl,53.326,6.9331,4.093999862670898,0.2941116420316665,10.0,DeltaDTM:mosaic(2),DeltaDTM_v1_1_N53E006.tif;DeltaDTM_v1_1_N53E007.tif,326,0,Dutch-German-Bight,2.0,4,official_adaptive,True,resolved_local_ocean,0.0,100.49533581312916,63.39243255817696,61.492364844138415,61.30311153549263,0.1892533086457817,97.00269000989223,99.69223283390473,96.7041475798126,63.07997485182303,61.18927246383189,61.00095197401563,107886.0,107554.0,26,1,-25,0.9257958505038304,-6.919883520656228,6.919883520656228,stable terrain-priority case,"Top-20% connected-land share, local-DTM IoU >= 0.75; smallest absolute local-minus-DeltaDTM share difference"
newport-p057-uk,Newport P057 Uk,51.55,-2.9874,8.60200023651123,0.7106021951361563,10.0,DeltaDTM:mosaic(2),DeltaDTM_v1_1_N51W003.tif;DeltaDTM_v1_1_N51W004.tif,0,0,western-English-Channel,2.0,4,official_adaptive,True,resolved_local_ocean,0.0,100.56810969649192,68.87688619496161,0.1127380229318625,0.1020594218577309,0.0106786010741315,0.1636804872577259,90.52795073354658,0.1481765908651031,68.48780036020129,0.112101165341676,0.101482887732244,190.0,172.0,3,67,64,,,,"water-priority, lowland-limited case","Top-20% storm tide and conditional connectivity >= 90%; maximum terrain-minus-water rank displacement, then highest water rank"
immingham-p026-uk,Immingham P026 Uk,53.631,-0.18603,4.527999877929688,0.4874162774435815,10.0,DeltaDTM:DeltaDTM_v1_1_N53W001.tif,DeltaDTM_v1_1_N53W001.tif,0,0,British-North-Sea,2.0,4,official_adaptive,True,resolved_context_ocean_connected_river,0.0,100.69759476177953,61.51132370480517,12.389308536874562,0.2494598543760564,12.139848682498506,20.141508572196,2.013509096440562,0.405551107261522,61.08519657328719,12.303480104151417,0.2477316910758435,14595.0,294.0,22,49,27,,,,connectivity-filtered case,Below-2 m land share at or above the sample median; minimum conditional connectivity
