station_id,station,terrain_metric,four_neighbour_value,eight_neighbour_value,eight_minus_four,four_neighbour_top20,eight_neighbour_top20,membership_change
fishguard-p055-uk,Fishguard P055 Uk,connected_area_km2,0.0722313329757442,0.0910269900456145,0.018795657069870297,False,False,unchanged
hoekvanholla-hvh-nl,Hoek van Holland,connected_area_km2,1.4109790180695978,24.9607448118158,23.549765793746204,False,True,entered_under_8n
milfordhaven-p056-uk,Milfordhaven P056 Uk,connected_area_km2,0.3667188963427887,0.367901958662948,0.0011830623201593005,False,False,unchanged
tregde-006-norway,Tregde 006 Norway,connected_area_km2,2.743390452234989,2.7727011712223577,0.029310718987368922,True,False,left_under_8n
lowestoft-p024-uk,Lowestoft P024 Uk,connected_area_km2,0.6695068487931946,5.469737591198582,4.800230742405388,False,True,entered_under_8n
wick-p035-uk,Wick P035 Uk,connected_area_km2,0.8640743083235205,0.8655720431580403,0.0014977348345197594,False,False,unchanged
stornoway-p042-uk,Stornoway P042 Uk,connected_area_km2,1.342972594491389,1.3467397027728172,0.003767108281428122,False,False,unchanged
le-conquet,Le Conquet France,connected_area_km2,0.1090500106753151,0.1090500106753151,0.0,False,False,unchanged
brest,Brest,connected_area_km2,0.1761772715744469,0.1945518047805458,0.018374533206098886,False,False,unchanged
port-tudy,Port Tudy France,connected_area_km2,0.1916004240849682,0.1922433180687702,0.0006428939838020176,False,False,unchanged
cherbourg,Cherbourg France,connected_area_km2,0.7787125268263957,0.7984786752003483,0.01976614837395263,False,False,unchanged
saint-nazaire,Saint Nazaire France,connected_area_km2,0.330768580987012,0.3359461860697399,0.00517760508272791,False,False,unchanged
saint-gildas,Saint Gildas France,connected_area_km2,0.6521308885363524,0.6521308885363524,0.0,False,False,unchanged
le-havre,Le Havre France,connected_area_km2,1.4010474281228575,1.410344835101844,0.0092974069789864,False,False,unchanged
dunkerque,Dunkerque France,connected_area_km2,16.082790875759464,16.447362074801184,0.36457119904171975,True,True,unchanged
roscoff,Roscoff France,connected_area_km2,0.243594995882567,0.2461130177041325,0.0025180218215654915,False,False,unchanged
boulogne-sur-mer,Boulogne Sur Mer,connected_area_km2,0.44122581479523,0.44122581479523,0.0,False,False,unchanged
dieppe,Dieppe France,connected_area_km2,0.1338828645254773,0.1357254521874484,0.0018425876619710957,False,False,unchanged
immingham-p026-uk,Immingham P026 Uk,connected_area_km2,0.2494598543760564,8.659193623017385,8.40973376864133,False,True,entered_under_8n
aberdeen-p038-uk,Aberdeen,connected_area_km2,0.5234240484859856,0.5275655975503697,0.004141549064384131,False,False,unchanged
millport-p049-uk,Millport P049 Uk,connected_area_km2,0.6877714063785553,0.7780069764921445,0.09023557011358918,False,False,unchanged
holyhead-p054-uk,Holyhead P054 Uk,connected_area_km2,2.1897527668678847,2.345494401948629,0.15574163508074435,True,False,left_under_8n
sheerness-p015-uk,Sheerness,connected_area_km2,20.36433158513328,20.64624510408628,0.2819135189530009,True,True,unchanged
heysham-p050-uk,Heysham P050 Uk,connected_area_km2,0.3714909052891354,0.3726121723542141,0.0011212670650787016,False,False,unchanged
northshields-p032-uk,Northshields P032 Uk,connected_area_km2,0.1028968740532931,0.1100118862766936,0.0071150122234004964,False,False,unchanged
whitby-p174-uk,Whitby P174 Uk,connected_area_km2,0.1354913271798507,0.1446382333473112,0.0091469061674605,False,False,unchanged
dover-p012-uk,Dover P012 Uk,connected_area_km2,0.1239613728417988,0.1248595927226007,0.0008982198808019093,False,False,unchanged
ullapool-p043-uk,Ullapool P043 Uk,connected_area_km2,0.2190439214422346,0.2198041135477523,0.0007601921055176986,False,False,unchanged
newhaven-p011-uk,Newhaven P011 Uk,connected_area_km2,2.031467472886417,2.155658775287279,0.12419130240086229,False,False,unchanged
calais,Calais France,connected_area_km2,14.955355982078956,16.46476062332921,1.5094046412502529,True,True,unchanged
ilfracombe-p061-uk,Ilfracombe P061 Uk,connected_area_km2,0.0824781100564081,0.0824781100564081,0.0,False,False,unchanged
felixstowe-p204-uk,Felixstowe P204 Uk,connected_area_km2,10.628446821913156,10.780145486241429,0.15169866432827206,True,True,unchanged
leith-p034-uk,Leith P034 Uk,connected_area_km2,0.0875091806904092,0.0939136808641561,0.006404500173746899,False,False,unchanged
tobermory-p223-uk,Tobermory P223 Uk,connected_area_km2,0.2839238764415712,0.2854984271073407,0.001574550665769503,False,False,unchanged
cromer-p183-uk,Cromer P183 Uk,connected_area_km2,0.1423136607528017,0.1423136607528017,0.0,False,False,unchanged
avonmouth-p060-uk,Avonmouth P060 Uk,connected_area_km2,0.2404948992844899,0.2404948992844899,0.0,False,False,unchanged
hinkleypoint-p003-uk,Hinkleypoint P003 Uk,connected_area_km2,0.0430352617200434,0.0430352617200434,0.0,False,False,unchanged
mumbles-p932-uk,Mumbles P932 Uk,connected_area_km2,0.0450451505040506,0.0450451505040506,0.0,False,False,unchanged
devonport-p002-uk,Devonport P002 Uk,connected_area_km2,0.6153274771969335,0.6198914734532012,0.004563996256267688,False,False,unchanged
weymouth-p991-uk,Weymouth P991 Uk,connected_area_km2,1.3504910347851722,2.0668514177687918,0.7163603829836196,False,False,unchanged
barmouth-p923-uk,Barmouth P923 Uk,connected_area_km2,3.5345509945371414,3.796401853862133,0.2618508593249915,True,True,unchanged
portsmouth-p008-uk,Portsmouth P008 Uk,connected_area_km2,9.509831301370143,9.758477476210588,0.24864617484044516,True,True,unchanged
malin-head-834a-ireland,Malin Head 834a,connected_area_km2,0.4188771602636267,0.4205033491417279,0.0016261888781011757,False,False,unchanged
kinlochbervi-p918-uk,Kinlochbervi P918 Uk,connected_area_km2,0.4901964730765165,0.4966880589578697,0.0064915858813532346,False,False,unchanged
porterin-p919-uk,Porterin P919 Uk,connected_area_km2,0.7229360885908622,0.7229360885908622,0.0,False,False,unchanged
workington-p217-uk,Workington P217 Uk,connected_area_km2,0.3617803076576811,0.3617803076576811,0.0,False,False,unchanged
sthelier-p074-uk,Sthelier P074 Uk,connected_area_km2,0.1253743814708469,0.1253743814708469,0.0,False,False,unchanged
gladstone-p234-uk,Gladstone P234 Uk,connected_area_km2,0.1392600232667154,0.1432393206366628,0.003979297369947399,False,False,unchanged
llandudno-p007-uk,Llandudno P007 Uk,connected_area_km2,0.10601990213685,0.10601990213685,0.0,False,False,unchanged
portellen-p202-uk,Portellen P202 Uk,connected_area_km2,0.5623902542956426,0.5623902542956426,0.0,False,False,unchanged
saint-malo,Saint Malo France,connected_area_km2,0.183339715522832,0.183339715522832,0.0,False,False,unchanged
newport-p057-uk,Newport P057 Uk,connected_area_km2,0.1020594218577309,0.1050264851699706,0.0029670633122396983,False,False,unchanged
portrush-p935-uk,Portrush P935 Uk,connected_area_km2,0.3887853552434568,0.3887853552434568,0.0,False,False,unchanged
bangor-p662-uk,Bangor P662 Uk,connected_area_km2,0.9127146371586176,0.9127146371586176,0.0,False,False,unchanged
stmarys-p231-uk,Stmarys P231 Uk,connected_area_km2,2.9111032876105467,2.9123322231635558,0.0012289355530090695,True,False,left_under_8n
bournemouth-p988-uk,Bournemouth P988 Uk,connected_area_km2,0.3752046593106351,0.3761112523212155,0.000906593010580381,False,False,unchanged
concarneau,Concarneau France,connected_area_km2,0.6439670340149576,0.6465273084472197,0.002560274432262144,False,False,unchanged
le-crouesty,Le Crouesty France,connected_area_km2,0.4391035937942356,0.4474728108767371,0.008369217082501546,False,False,unchanged
morayfirth-p207-uk,Morayfirth P207 Uk,connected_area_km2,1.447523214615027,1.452636527907356,0.005113313292329114,False,False,unchanged
harwich-p022-uk,Harwich P022 Uk,connected_area_km2,12.966200510910037,13.267913260048095,0.30171274913805846,True,True,unchanged
portbury-p341-uk,Portbury P341 Uk,connected_area_km2,0.218290774396506,0.218290774396506,0.0,False,False,unchanged
esbjerg-130121-denmark,Esbjerg 130121 Denmark,conditional_connectivity_pct,88.7970253232885,90.87516378012182,2.0781384568333294,False,False,unchanged
denhelder-hel-nl,Denhelder Hel Nl,conditional_connectivity_pct,98.3267941379817,98.4893427475705,0.16254860958881068,False,False,unchanged
lerwick-p041-uk,Lerwick P041 Uk,conditional_connectivity_pct,93.77919992905144,95.2507443698258,1.4715444407743519,False,False,unchanged
cuxhaven-germany,Cuxhaven Germany,conditional_connectivity_pct,97.03156584285402,98.48860713689952,1.4570412940454958,False,False,unchanged
delfzijl-del-nl,Delfzijl Del Nl,conditional_connectivity_pct,99.69223283390473,99.98147221034915,0.2892393764444279,True,True,unchanged
portpatrick-p063-uk,Portpatrick P063 Uk,conditional_connectivity_pct,99.6688737424233,100.0,0.3311262575766989,True,True,unchanged
newlyn-p001-uk,Newlyn,conditional_connectivity_pct,98.3669470901754,98.3669470901754,0.0,False,False,unchanged
fishguard-p055-uk,Fishguard P055 Uk,conditional_connectivity_pct,78.34043469037205,98.72577003561986,20.38533534524781,False,False,unchanged
hoekvanholla-hvh-nl,Hoek van Holland,conditional_connectivity_pct,5.483815121754358,97.010733750355,91.52691862860064,False,False,unchanged
milfordhaven-p056-uk,Milfordhaven P056 Uk,conditional_connectivity_pct,82.33691263767486,82.6025376160202,0.26562497834534327,False,False,unchanged
tregde-006-norway,Tregde 006 Norway,conditional_connectivity_pct,86.39709005030394,87.32016712295608,0.9230770726521342,False,False,unchanged
lowestoft-p024-uk,Lowestoft P024 Uk,conditional_connectivity_pct,11.706644607820175,95.64095452289432,83.93430991507414,False,False,unchanged
wick-p035-uk,Wick P035 Uk,conditional_connectivity_pct,98.2128693679535,98.38310569396567,0.17023632601217287,False,False,unchanged
stornoway-p042-uk,Stornoway P042 Uk,conditional_connectivity_pct,84.45068919131747,84.68757778601393,0.23688859469646673,False,False,unchanged
le-conquet,Le Conquet France,conditional_connectivity_pct,90.05336644827067,90.05336644827067,0.0,False,False,unchanged
brest,Brest,conditional_connectivity_pct,61.24460203281081,67.63215113996486,6.387549107154051,False,False,unchanged
port-tudy,Port Tudy France,conditional_connectivity_pct,99.66558318371722,100.0,0.33441681628278275,True,True,unchanged
cherbourg,Cherbourg France,conditional_connectivity_pct,91.8404374265214,94.17163366436752,2.3311962378461146,False,False,unchanged
saint-nazaire,Saint Nazaire France,conditional_connectivity_pct,5.464565435994638,5.550103674517408,0.0855382385227701,False,False,unchanged
saint-gildas,Saint Gildas France,conditional_connectivity_pct,99.30836943073518,99.30836943073518,0.0,True,False,left_under_8n
le-havre,Le Havre France,conditional_connectivity_pct,92.0963623558249,92.7075175136867,0.611155157861802,False,False,unchanged
dunkerque,Dunkerque France,conditional_connectivity_pct,88.40684729252648,90.41088941244944,2.004042119922957,False,False,unchanged
roscoff,Roscoff France,conditional_connectivity_pct,95.31978987238004,96.30510285081824,0.985312978438202,False,False,unchanged
