station_id,station,lat,lon,coast_rp_rp10_m,match_dist_km,window_width_km,terrain_source,terrain_tiles,mask_outside_support_cells,official_clipped_255_cells,coastal_sector,eta_m,neighbours,seed_rule,seed_resolved,seed_status,elevation_offset_m,window_area_km2,reference_land_area_km2,below_area_km2,connected_area_km2,unconnected_below_area_km2,below_reference_land_pct,conditional_connectivity_pct,connected_reference_land_pct,reference_land_window_pct,below_window_pct,connected_window_pct,below_cells,connected_cells
esbjerg-130121-denmark,Esbjerg 130121 Denmark,55.467,8.4333,3.3989999294281006,1.0961426145407729,5.0,DeltaDTM:DeltaDTM_v1_1_N55E008.tif,DeltaDTM_v1_1_N55E008.tif,0,0,Denmark-Norway,1.0,4,official_adaptive,True,resolved_local_ocean,0.0,25.124125883779634,14.004567239933424,0.23770705307803497,0.15332949285601954,0.08437756022201542,1.697353791841732,64.50355211197045,1.0948534876451381,55.74151039011829,0.9461306402365258,0.6102878705722872,293.0,189.0
esbjerg-130121-denmark,Esbjerg 130121 Denmark,55.467,8.4333,3.3989999294281006,1.0961426145407729,5.0,DeltaDTM:DeltaDTM_v1_1_N55E008.tif,DeltaDTM_v1_1_N55E008.tif,0,0,Denmark-Norway,1.0,4,local_ocean_only,True,resolved_local_ocean_only,0.0,25.124125883779634,14.004567239933424,0.23770705307803497,0.15332949285601954,0.08437756022201542,1.697353791841732,64.50355211197045,1.0948534876451381,55.74151039011829,0.9461306402365258,0.6102878705722872,293.0,189.0
esbjerg-130121-denmark,Esbjerg 130121 Denmark,55.467,8.4333,3.3989999294281006,1.0961426145407729,5.0,DeltaDTM:DeltaDTM_v1_1_N55E008.tif,DeltaDTM_v1_1_N55E008.tif,0,0,Denmark-Norway,1.0,8,official_adaptive,True,resolved_local_ocean,0.0,25.124125883779634,14.004567239933424,0.23770705307803497,0.17685813262018513,0.06084892045784984,1.697353791841732,74.40171855654859,1.262860391114991,55.74151039011829,0.9461306402365258,0.7039374561260512,293.0,218.0
esbjerg-130121-denmark,Esbjerg 130121 Denmark,55.467,8.4333,3.3989999294281006,1.0961426145407729,5.0,DeltaDTM:DeltaDTM_v1_1_N55E008.tif,DeltaDTM_v1_1_N55E008.tif,0,0,Denmark-Norway,1.0,8,local_ocean_only,True,resolved_local_ocean_only,0.0,25.124125883779634,14.004567239933424,0.23770705307803497,0.17685813262018513,0.06084892045784984,1.697353791841732,74.40171855654859,1.262860391114991,55.74151039011829,0.9461306402365258,0.7039374561260512,293.0,218.0
esbjerg-130121-denmark,Esbjerg 130121 Denmark,55.467,8.4333,3.3989999294281006,1.0961426145407729,5.0,DeltaDTM:DeltaDTM_v1_1_N55E008.tif,DeltaDTM_v1_1_N55E008.tif,0,0,Denmark-Norway,2.0,4,official_adaptive,True,resolved_local_ocean,0.0,25.124125883779634,14.004567239933424,1.0586902763528272,0.821857764242671,0.2368325121101562,7.559607221092968,77.6296696588127,5.868498113238221,55.74151039011829,4.213839244597669,3.2711894855345793,1305.0,1013.0
esbjerg-130121-denmark,Esbjerg 130121 Denmark,55.467,8.4333,3.3989999294281006,1.0961426145407729,5.0,DeltaDTM:DeltaDTM_v1_1_N55E008.tif,DeltaDTM_v1_1_N55E008.tif,0,0,Denmark-Norway,2.0,4,local_ocean_only,True,resolved_local_ocean_only,0.0,25.124125883779634,14.004567239933424,1.0586902763528272,0.821857764242671,0.2368325121101562,7.559607221092968,77.6296696588127,5.868498113238221,55.74151039011829,4.213839244597669,3.2711894855345793,1305.0,1013.0
esbjerg-130121-denmark,Esbjerg 130121 Denmark,55.467,8.4333,3.3989999294281006,1.0961426145407729,5.0,DeltaDTM:DeltaDTM_v1_1_N55E008.tif,DeltaDTM_v1_1_N55E008.tif,0,0,Denmark-Norway,2.0,8,official_adaptive,True,resolved_local_ocean,0.0,25.124125883779634,14.004567239933424,1.0586902763528272,0.8429535561621339,0.21573672019069334,7.559607221092968,79.62230077961014,6.01913319933577,55.74151039011829,4.213839244597669,3.355155757702808,1305.0,1039.0
esbjerg-130121-denmark,Esbjerg 130121 Denmark,55.467,8.4333,3.3989999294281006,1.0961426145407729,5.0,DeltaDTM:DeltaDTM_v1_1_N55E008.tif,DeltaDTM_v1_1_N55E008.tif,0,0,Denmark-Norway,2.0,8,local_ocean_only,True,resolved_local_ocean_only,0.0,25.124125883779634,14.004567239933424,1.0586902763528272,0.8429535561621339,0.21573672019069334,7.559607221092968,79.62230077961014,6.01913319933577,55.74151039011829,4.213839244597669,3.355155757702808,1305.0,1039.0
esbjerg-130121-denmark,Esbjerg 130121 Denmark,55.467,8.4333,3.3989999294281006,1.0961426145407729,5.0,DeltaDTM:DeltaDTM_v1_1_N55E008.tif,DeltaDTM_v1_1_N55E008.tif,0,0,Denmark-Norway,3.0,4,official_adaptive,True,resolved_local_ocean,0.0,25.124125883779634,14.004567239933424,2.1563635465399473,1.7435483225590396,0.41281522398090775,15.397573588644489,80.85595424559546,12.44985505576628,55.74151039011829,8.582840081740379,6.939737249464628,2658.0,2149.0
esbjerg-130121-denmark,Esbjerg 130121 Denmark,55.467,8.4333,3.3989999294281006,1.0961426145407729,5.0,DeltaDTM:DeltaDTM_v1_1_N55E008.tif,DeltaDTM_v1_1_N55E008.tif,0,0,Denmark-Norway,3.0,4,local_ocean_only,True,resolved_local_ocean_only,0.0,25.124125883779634,14.004567239933424,2.1563635465399473,1.7435483225590396,0.41281522398090775,15.397573588644489,80.85595424559546,12.44985505576628,55.74151039011829,8.582840081740379,6.939737249464628,2658.0,2149.0
esbjerg-130121-denmark,Esbjerg 130121 Denmark,55.467,8.4333,3.3989999294281006,1.0961426145407729,5.0,DeltaDTM:DeltaDTM_v1_1_N55E008.tif,DeltaDTM_v1_1_N55E008.tif,0,0,Denmark-Norway,3.0,8,official_adaptive,True,resolved_local_ocean,0.0,25.124125883779634,14.004567239933424,2.1563635465399473,1.8052144793779261,0.3511490671620212,15.397573588644489,83.71568339088893,12.890183955348753,55.74151039011829,8.582840081740379,7.185183228776086,2658.0,2225.0
esbjerg-130121-denmark,Esbjerg 130121 Denmark,55.467,8.4333,3.3989999294281006,1.0961426145407729,5.0,DeltaDTM:DeltaDTM_v1_1_N55E008.tif,DeltaDTM_v1_1_N55E008.tif,0,0,Denmark-Norway,3.0,8,local_ocean_only,True,resolved_local_ocean_only,0.0,25.124125883779634,14.004567239933424,2.1563635465399473,1.8052144793779261,0.3511490671620212,15.397573588644489,83.71568339088893,12.890183955348753,55.74151039011829,8.582840081740379,7.185183228776086,2658.0,2225.0
esbjerg-130121-denmark,Esbjerg 130121 Denmark,55.467,8.4333,3.3989999294281006,1.0961426145407729,10.0,DeltaDTM:DeltaDTM_v1_1_N55E008.tif,DeltaDTM_v1_1_N55E008.tif,0,0,Denmark-Norway,1.0,4,official_adaptive,True,resolved_local_ocean,0.0,100.4961416723689,60.13010731729512,1.6614520667663455,1.3960868509947466,0.2653652157715989,2.763095129697972,84.0281148593065,2.321776749254516,59.833249631938564,1.6532496065201243,1.3891944782777628,2047.0,1720.0
