station_id,label,connectivity_rule,eta_m,component_id,area_cells,area_lowland_pct,mean_path_steps,p95_path_steps,max_path_steps,mean_path_km,p95_path_km,max_path_km
sheerness-p015-uk,Sheerness,8-neighbour,2.0,17,5051,21.554152086711614,53.22827162938032,87.0,93,1.5993064185154078,2.6140179673622876,2.794295068559687
sheerness-p015-uk,Sheerness,8-neighbour,2.0,39,2659,11.346761116326705,21.516735614892816,41.09999999999991,62,0.6464957873139525,1.2348981432021815,1.8628633790397913
sheerness-p015-uk,Sheerness,8-neighbour,2.0,64,623,2.6585303405308527,28.020866773675763,47.0,53,0.8419201058327975,1.4121706260462934,1.5924477272436925
sheerness-p015-uk,Sheerness,8-neighbour,2.0,40,283,1.207647008619954,53.77031802120141,60.0,63,1.6155928438874105,1.8027710119739917,1.8929095625726913
sheerness-p015-uk,Sheerness,8-neighbour,2.0,21,236,1.007083724502859,35.82627118644068,55.0,60,1.0764427193672386,1.6525400943094923,1.8027710119739917
sheerness-p015-uk,Sheerness,8-neighbour,2.0,18,50,0.21336519586924982,97.26,100.0,101,2.9222918104098405,3.004618353289986,3.034664536822886
sheerness-p015-uk,Sheerness,8-neighbour,2.0,67,38,0.16215754886062986,5.2105263157894735,9.0,9,0.15655642998721506,0.2704156517960987,0.2704156517960987
sheerness-p015-uk,Sheerness,8-neighbour,2.0,49,29,0.12375181360416489,39.51724137931034,44.0,44,1.1873422871966632,1.3220320754475938,1.3220320754475938
sheerness-p015-uk,Sheerness,8-neighbour,2.0,33,27,0.1152172057693949,12.037037037037036,15.7,17,0.3616670240071279,0.4717250814665278,0.5107851200592977
sheerness-p015-uk,Sheerness,8-neighbour,2.0,46,18,0.07681147051292993,85.0,88.0,88,2.553925600296488,2.6440641508951876,2.6440641508951876
sheerness-p015-uk,Sheerness,8-neighbour,2.0,58,18,0.07681147051292993,55.0,57.15,58,1.6525400943094923,1.7171393889052269,1.742678644908192
sheerness-p015-uk,Sheerness,8-neighbour,2.0,13,17,0.07254416659554494,59.1764705882353,66.2,67,1.7780270961233684,1.989057349877971,2.0130942967042906
sheerness-p015-uk,Sheerness,8-neighbour,2.0,35,13,0.05547495092600495,85.46153846153847,88.0,88,2.567793069619365,2.6440641508951876,2.6440641508951876
sheerness-p015-uk,Sheerness,8-neighbour,2.0,53,12,0.051207647008619954,45.5,48.45,49,1.3671013507469436,1.4557375921689983,1.4722629931120932
sheerness-p015-uk,Sheerness,8-neighbour,2.0,36,11,0.04694034309123496,79.9090909090909,81.0,81,2.400963211401725,2.4337408661648885,2.4337408661648885
sheerness-p015-uk,Sheerness,8-neighbour,2.0,20,9,0.038405735256464964,59.0,62.6,63,1.7727248284410917,1.8808910891595314,1.8929095625726913
sheerness-p015-uk,Sheerness,8-neighbour,2.0,38,8,0.03413843133907997,76.625,77.0,77,2.3022888132084516,2.3135561320332894,2.3135561320332894
sheerness-p015-uk,Sheerness,8-neighbour,2.0,51,5,0.02133651958692498,81.2,81.8,82,2.4397501028714688,2.4577778129912087,2.4637870496977885
sheerness-p015-uk,Sheerness,8-neighbour,2.0,63,5,0.02133651958692498,62.0,63.8,64,1.8628633790397913,1.916946509399011,1.922955746105591
sheerness-p015-uk,Sheerness,8-neighbour,2.0,2,4,0.017069215669539985,4.5,5.85,6,0.13520782589804936,0.17577017366746417,0.18027710119739915
sheerness-p015-uk,Sheerness,8-neighbour,2.0,11,4,0.017069215669539985,39.5,40.85,41,1.1868242495495445,1.2273865973189593,1.2318935248488943
sheerness-p015-uk,Sheerness,8-neighbour,2.0,14,4,0.017069215669539985,70.5,71.85,72,2.11825593906944,2.1588182868388546,2.1633252143687898
sheerness-p015-uk,Sheerness,8-neighbour,2.0,59,4,0.017069215669539985,71.5,72.85,73,2.14830212260234,2.1888644703717546,2.19337139790169
sheerness-p015-uk,Sheerness,8-neighbour,2.0,4,3,0.012801911752154988,16.0,16.9,17,0.48073893652639776,0.5077805017060076,0.5107851200592977
sheerness-p015-uk,Sheerness,8-neighbour,2.0,6,3,0.012801911752154988,25.0,25.9,26,0.7511545883224965,0.7781961535021064,0.7812007718553964
sheerness-p015-uk,Sheerness,8-neighbour,2.0,34,3,0.012801911752154988,89.33333333333333,89.9,90,2.684125728939054,2.7011518996076975,2.704156517960987
sheerness-p015-uk,Sheerness,8-neighbour,2.0,37,3,0.012801911752154988,78.0,78.0,78,2.343602315566189,2.343602315566189,2.343602315566189
sheerness-p015-uk,Sheerness,8-neighbour,2.0,57,3,0.012801911752154988,52.0,52.9,53,1.5624015437107928,1.5894431088904026,1.5924477272436925
sheerness-p015-uk,Sheerness,8-neighbour,2.0,60,3,0.012801911752154988,27.0,27.9,28,0.8112469553882963,0.838288520567906,0.8412931389211961
sheerness-p015-uk,Sheerness,8-neighbour,2.0,68,3,0.012801911752154988,3.0,3.9,4,0.09013855059869957,0.11718011577830945,0.12018473413159944
sheerness-p015-uk,Sheerness,8-neighbour,2.0,5,2,0.008534607834769992,19.5,19.95,20,0.5859005788915472,0.5994213614813522,0.6009236706579972
sheerness-p015-uk,Sheerness,8-neighbour,2.0,15,2,0.008534607834769992,76.5,76.95,77,2.298533040266839,2.3120538228566443,2.3135561320332894
sheerness-p015-uk,Sheerness,8-neighbour,2.0,27,2,0.008534607834769992,89.5,89.95,90,2.6891334261945374,2.7026542087843426,2.704156517960987
sheerness-p015-uk,Sheerness,8-neighbour,2.0,28,2,0.008534607834769992,88.0,88.0,88,2.6440641508951876,2.6440641508951876,2.6440641508951876
sheerness-p015-uk,Sheerness,8-neighbour,2.0,29,2,0.008534607834769992,92.5,92.95,93,2.779271976793237,2.792792759383042,2.794295068559687
sheerness-p015-uk,Sheerness,8-neighbour,2.0,31,2,0.008534607834769992,87.5,87.95,88,2.629041059128738,2.6425618417185426,2.6440641508951876
sheerness-p015-uk,Sheerness,8-neighbour,2.0,41,2,0.008534607834769992,1.0,1.0,1,0.03004618353289986,0.03004618353289986,0.03004618353289986
sheerness-p015-uk,Sheerness,8-neighbour,2.0,43,2,0.008534607834769992,73.5,73.95,74,2.2083944896681396,2.2219152722579447,2.22341758143459
sheerness-p015-uk,Sheerness,8-neighbour,2.0,45,2,0.008534607834769992,76.5,76.95,77,2.298533040266839,2.3120538228566443,2.3135561320332894
sheerness-p015-uk,Sheerness,8-neighbour,2.0,48,2,0.008534607834769992,78.5,78.95,79,2.358625407332639,2.372146189922444,2.373648499099089
sheerness-p015-uk,Sheerness,8-neighbour,2.0,52,2,0.008534607834769992,40.5,40.95,41,1.2168704330824442,1.2303912156722494,1.2318935248488943
sheerness-p015-uk,Sheerness,8-neighbour,2.0,1,1,0.004267303917384996,1.0,1.0,1,0.03004618353289986,0.03004618353289986,0.03004618353289986
sheerness-p015-uk,Sheerness,8-neighbour,2.0,3,1,0.004267303917384996,9.0,9.0,9,0.2704156517960987,0.2704156517960987,0.2704156517960987
sheerness-p015-uk,Sheerness,8-neighbour,2.0,7,1,0.004267303917384996,29.0,29.0,29,0.871339322454096,0.871339322454096,0.871339322454096
sheerness-p015-uk,Sheerness,8-neighbour,2.0,8,1,0.004267303917384996,31.0,31.0,31,0.9314316895198956,0.9314316895198956,0.9314316895198956
sheerness-p015-uk,Sheerness,8-neighbour,2.0,9,1,0.004267303917384996,33.0,33.0,33,0.9915240565856954,0.9915240565856954,0.9915240565856954
sheerness-p015-uk,Sheerness,8-neighbour,2.0,10,1,0.004267303917384996,36.0,36.0,36,1.0816626071843949,1.0816626071843949,1.0816626071843949
sheerness-p015-uk,Sheerness,8-neighbour,2.0,12,1,0.004267303917384996,42.0,42.0,42,1.261939708381794,1.261939708381794,1.261939708381794
sheerness-p015-uk,Sheerness,8-neighbour,2.0,16,1,0.004267303917384996,89.0,89.0,89,2.6741103344280877,2.6741103344280877,2.6741103344280877
sheerness-p015-uk,Sheerness,8-neighbour,2.0,19,1,0.004267303917384996,67.0,67.0,67,2.0130942967042906,2.0130942967042906,2.0130942967042906
sheerness-p015-uk,Sheerness,8-neighbour,2.0,22,1,0.004267303917384996,95.0,95.0,95,2.854387435625487,2.854387435625487,2.854387435625487
sheerness-p015-uk,Sheerness,8-neighbour,2.0,23,1,0.004267303917384996,94.0,94.0,94,2.824341252092587,2.824341252092587,2.824341252092587
sheerness-p015-uk,Sheerness,8-neighbour,2.0,24,1,0.004267303917384996,93.0,93.0,93,2.794295068559687,2.794295068559687,2.794295068559687
sheerness-p015-uk,Sheerness,8-neighbour,2.0,25,1,0.004267303917384996,92.0,92.0,92,2.7642488850267872,2.7642488850267872,2.7642488850267872
sheerness-p015-uk,Sheerness,8-neighbour,2.0,26,1,0.004267303917384996,91.0,91.0,91,2.734202701493887,2.734202701493887,2.734202701493887
sheerness-p015-uk,Sheerness,8-neighbour,2.0,30,1,0.004267303917384996,92.0,92.0,92,2.7642488850267872,2.7642488850267872,2.7642488850267872
sheerness-p015-uk,Sheerness,8-neighbour,2.0,32,1,0.004267303917384996,91.0,91.0,91,2.734202701493887,2.734202701493887,2.734202701493887
sheerness-p015-uk,Sheerness,8-neighbour,2.0,42,1,0.004267303917384996,3.0,3.0,3,0.09013855059869957,0.09013855059869957,0.09013855059869957
sheerness-p015-uk,Sheerness,8-neighbour,2.0,44,1,0.004267303917384996,39.0,39.0,39,1.1718011577830945,1.1718011577830945,1.1718011577830945
sheerness-p015-uk,Sheerness,8-neighbour,2.0,47,1,0.004267303917384996,77.0,77.0,77,2.3135561320332894,2.3135561320332894,2.3135561320332894
sheerness-p015-uk,Sheerness,8-neighbour,2.0,50,1,0.004267303917384996,83.0,83.0,83,2.4938332332306885,2.4938332332306885,2.4938332332306885
