station_id,n_annual_maxima,empirical_rp10_m,gev_rp10_m,gev_rp10_bootstrap_p025_m,gev_rp10_bootstrap_p975_m,gev_shape_scipy_c,gev_loc_m,gev_scale_m,gev_fit_status,gev_minus_empirical_rp10_m,gssr_predint_rp10_lower_m,gssr_predint_rp10_upper_m,gssr_prediction_interval_status
sheerness-p015-uk,41,1.3629605897477484,1.351463975251864,1.267439184058265,1.4747175721370491,0.16277253346072193,1.055624810915623,0.15700648719750077,ok,-0.01149661449588435,0.9988018835604547,1.7050195292117705,annual maxima of product 95% prediction bounds
newlyn-p001-uk,41,0.6172450697458022,0.6136770549431246,0.5692073298253788,0.9091277754458782,-0.019916064728969445,0.4726668724867049,0.06126726697056667,ok,-0.003568014802677544,0.46918370411382204,0.766099510683311,annual maxima of product 95% prediction bounds
aberdeen-p038-uk,41,0.8384479950554402,0.8193620054402841,0.7567752344055205,0.8664811807412859,0.09020192418477274,0.6083976533194386,0.10358299790615022,ok,-0.019085989615156063,0.6633507118608122,1.0135452782500682,annual maxima of product 95% prediction bounds
hoekvanholla-hvh-nl,41,1.5054906522661844,1.5468593194213822,1.4193329317524805,1.6736889373807178,0.001178781891288584,1.149516619042752,0.1768022235758796,ok,0.041368667155197825,1.2042417172932889,1.8103434588426572,annual maxima of product 95% prediction bounds
brest-france,41,0.686821597457899,0.7134989446369217,0.6543468125963097,0.7658630443293085,0.08905915859593755,0.5424021468491694,0.08390379725735647,ok,0.026677347179022703,0.5165143159397191,0.8571288789760787,annual maxima of product 95% prediction bounds
newyork-the-battery,41,1.2948860061716814,1.230917128881695,1.1049770501858442,1.3539066409034841,0.022448033639929074,0.79365124178058,0.1992578713493779,ok,-0.06396887728998646,1.0643582342510922,1.5254137780922705,annual maxima of product 95% prediction bounds
hong-kong-b,41,1.0263713464643704,0.9806561277417032,0.8040005868930925,1.1588175807406205,-0.19592055331344221,0.5342238159244013,0.15785254771667562,ok,-0.04571521872266726,0.8285781464997987,1.2249114869482791,annual maxima of product 95% prediction bounds
charleston-sc,41,0.8434353138020511,0.8634261542595347,0.7318102206121461,1.068124604109063,-0.31920515851595893,0.5171477064001555,0.10516990399094792,ok,0.019990840457483672,0.6296715848805546,1.0692358829792825,annual maxima of product 95% prediction bounds
